X,Y,concentration,wind_speed,wind_dir
1.0005,0.6815,0.00271,0.08968,82.90272
1.1165,0.5655,0.00307,0.06517,280.37877
0.3045,0.5945,0.00209,0.01807,92.4744
0.9715,0.6815,0.00266,0.07688,83.8845
0.2465,0.5945,0.0021,0.00715,254.42872
2.9435,0.6235,0.00451,0.02333,177.0027
3.1175,0.6235,0.00427,0.02295,140.42778
0.3625,0.5945,0.0021,0.02621,96.02159
2.2475,0.6525,0.00503,0.03629,220.94382
1.3775,0.6815,0.00369,0.04867,78.9833
1.3195,0.7975,0.00309,0.13905,69.72752
4.2775,0.7105,0.00136,0.0199,210.93413
0.4205,0.8265,0.0021,0.03891,91.14871
4.4225,0.5945,0.00135,0.01498,197.68492
2.5085,0.7685,0.00481,0.05313,280.21225
0.5945,0.7105,0.00215,0.05319,103.60257
2.4795,0.6525,0.00466,0.03256,295.15616
3.2045,0.6235,0.00405,0.01642,132.95195
0.5365,0.8265,0.00214,0.04837,100.0368
2.2765,0.6525,0.00499,0.0322,215.87692
1.7255,0.7975,0.00481,0.03193,335.18475
1.8125,0.6815,0.00475,0.02189,349.81921
3.6105,0.6235,0.00236,0.1189,88.36618
0.8555,0.8265,0.0024,0.02147,11.47218
0.6815,0.5945,0.00219,0.04616,106.56608
0.8845,0.5945,0.00231,0.01687,0.2717
1.6095,0.5655,0.00404,0.03683,316.76036
3.5235,0.7395,0.00258,0.12597,272.9076
0.7975,0.5945,0.00224,0.034,120.27585
3.5525,0.7395,0.0025,0.12664,272.9512
3.6105,0.7395,0.00232,0.12576,273.61982
1.6385,0.5655,0.00417,0.02841,317.78193
1.7835,0.5655,0.00462,0.02032,350.96874
4.1035,0.7395,0.00135,0.02318,202.4944
1.0295,0.5945,0.00279,0.07652,270.5391
3.8425,0.6235,0.00147,0.04012,286.90851
0.1305,0.6235,0.0021,0.02124,285.31189
3.9295,0.6235,0.00138,0.02317,208.51178
2.1895,0.7975,0.00536,0.04015,222.71907
2.1025,0.7975,0.00537,0.04862,227.92607
0.3045,0.7395,0.00209,0.01992,258.76903
2.0735,0.7975,0.00534,0.04964,227.88238
4.1035,0.6235,0.00135,0.03209,211.50574
3.9005,0.6235,0.00139,0.01928,199.19609
2.2185,0.6815,0.0051,0.03872,222.72863
3.1175,0.7685,0.00447,0.02549,145.06321
3.2625,0.6525,0.00383,0.00903,26.42323
4.1905,0.7395,0.00136,0.02218,208.74856
2.5375,0.5655,0.00449,0.03367,286.28199
4.4225,0.6235,0.00136,0.01334,193.44226
2.3635,0.6815,0.00489,0.02175,357.52303
0.3335,0.7395,0.00209,0.02573,265.09584
0.3625,0.7395,0.00209,0.0304,269.11425
3.3205,0.6525,0.00348,0.05011,79.12959
3.2045,0.6525,0.00407,0.0159,134.84708
1.4355,0.5945,0.00381,0.01823,334.41907
4.1905,0.6235,0.00135,0.03164,214.67454
2.5085,0.7975,0.00487,0.0561,279.33472
4.3065,0.6235,0.00135,0.02446,214.25521
1.8995,0.7105,0.00485,0.02824,198.00513
1.6385,0.5945,0.00413,0.03171,301.01333
2.5665,0.7975,0.00489,0.05897,271.22425
3.6685,0.7685,0.0022,0.12303,273.40174
1.7255,0.5945,0.00454,0.0176,332.00795
1.8705,0.7105,0.00482,0.02572,189.67111
