X,Y,concentration,wind_speed,wind_dir
4.0745,0.4495,0.00135,0.04219,216.44074
4.1325,0.4495,0.00135,0.04323,216.90436
1.9865,0.5075,0.00469,0.0344,204.01661
1.1455,0.5365,0.00318,0.0644,289.00327
0.1595,0.4495,0.0021,0.01295,276.609
1.0585,0.5365,0.00293,0.07691,283.74897
1.1745,0.5365,0.00326,0.06038,291.23577
1.3485,0.5365,0.00376,0.03868,313.32394
3.4655,0.4785,0.00288,0.10939,81.08619
0.5075,0.5655,0.00212,0.03912,100.12931
0.5365,0.4495,0.00215,0.02529,94.05818
2.5375,0.5075,0.00443,0.02587,295.08914
0.3625,0.5655,0.0021,0.02502,97.21024
3.2915,0.4785,0.00367,0.01423,62.85859
2.2475,0.5075,0.00477,0.03887,221.48543
0.3915,0.5655,0.0021,0.02843,97.96482
0.6235,0.4495,0.00218,0.02779,97.27588
4.3065,0.3335,0.00135,0.0387,203.30552
4.2775,0.3335,0.00135,0.04066,204.29585
1.4645,0.3045,0.00315,0.07561,312.47554
0.7395,0.5655,0.00221,0.03971,110.41083
0.8265,0.4495,0.00227,0.0165,132.12656
3.8135,0.3625,0.00165,0.11383,89.4715
2.7115,0.3915,0.00411,0.04169,76.50373
0.6815,0.4495,0.0022,0.02759,101.0126
0.9135,0.3335,0.00241,0.05232,271.3032
2.5665,0.3915,0.00429,0.01785,311.36705
0.8845,0.4495,0.00232,0.01476,38.5628
2.7115,0.5075,0.00425,0.05099,74.33395
4.5095,0.3335,0.00134,0.02044,344.85551
4.7125,0.3335,0.00131,0.0568,273.24977
0.9425,0.4495,0.00243,0.07365,84.31185
2.5665,0.5075,0.00439,0.03163,283.58805
0.2465,0.7105,0.0021,0.00889,228.41998
1.0585,0.7975,0.00303,0.10319,81.96177
0.2755,0.5945,0.00209,0.0129,267.33494
0.2755,0.7105,0.00209,0.01406,251.11391
3.1465,0.6235,0.00421,0.0216,136.57552
0.0145,0.7105,0.00186,0.04098,271.3982
2.8855,0.7395,0.00487,0.0217,177.04134
1.1165,0.6815,0.00298,0.08741,81.53341
0.2465,0.5945,0.0021,0.00715,254.42872
0.2175,0.5945,0.0021,0.00322,189.46232
1.2615,0.6815,0.00339,0.06398,82.474
3.9295,0.5945,0.00138,0.02481,209.03441
3.0305,0.6235,0.00442,0.02453,153.95723
0.5075,0.5945,0.00212,0.04165,100.43035
3.2625,0.6235,0.00384,0.00826,8.77782
4.3935,0.7105,0.00136,0.01105,190.16112
2.5375,0.7685,0.0048,0.05758,275.71158
0.3335,0.8265,0.0021,0.02561,258.55843
3.3495,0.6235,0.00322,0.08976,85.00206
3.2045,0.6235,0.00405,0.01642,132.95195
3.2335,0.6235,0.00396,0.01279,134.77829
1.3775,0.7975,0.00311,0.16496,73.2941
0.4205,0.7105,0.0021,0.03895,95.59934
1.3485,0.6815,0.00356,0.0568,79.30536
2.3345,0.7685,0.00506,0.02312,353.76656
1.3485,0.7975,0.0031,0.15947,73.0695
2.6245,0.7685,0.00485,0.05399,83.85435
1.8415,0.6815,0.00477,0.02286,359.07272
0.8265,0.8265,0.00235,0.02161,171.26996
4.5965,0.5945,0.00133,0.02379,279.63261
2.6535,0.7685,0.00488,0.0488,79.52819
0.7395,0.5945,0.00221,0.04202,111.29499
2.5665,0.6525,0.00457,0.05016,274.31023
4.7125,0.7105,0.00129,0.05994,89.46472
