X,Y,concentration,v_x,v_y,v_z
3.3495,0.0725,0.00332,0.03774,0.05915,0.00781
3.3785,0.0725,0.00324,0.03334,0.06385,0.01117
3.4075,0.0725,0.0031,0.02763,0.07142,0.01507
3.4365,0.0725,0.00285,0.02029,0.08494,0.02004
3.4655,0.0725,0.00248,0.01069,0.089,0.02323
3.4945,0.0725,0.00213,0.00045,0.08607,0.02357
3.5235,0.0725,0.00192,-0.01062,0.06756,0.0178
3.5525,0.0725,0.00181,-0.01864,0.05647,0.01157
3.5815,0.0725,0.00176,-0.02495,0.04955,0.00507
3.6105,0.0725,0.00173,-0.02813,0.04744,0.0
3.6395,0.0725,0.00171,-0.03004,0.04536,-0.00396
3.6685,0.0725,0.00168,-0.02928,0.04272,-0.00604
3.6975,0.0725,0.00165,-0.0278,0.03947,-0.00698
3.7265,0.0725,0.00161,-0.02542,0.03544,-0.00668
3.7555,0.0725,0.00157,-0.02294,0.03165,-0.00482
3.7845,0.0725,0.00153,-0.02148,0.02979,-0.00292
3.8135,0.0725,0.0015,-0.02071,0.02781,-0.00063
3.8425,0.0725,0.00147,-0.02129,0.02928,0.00057
3.8715,0.0725,0.00146,-0.02234,0.03131,0.00148
3.9005,0.0725,0.00145,-0.02387,0.0339,0.0021
3.9295,0.0725,0.00144,-0.02585,0.03655,0.00263
3.9585,0.0725,0.00143,-0.02789,0.03936,0.00297
3.9875,0.0725,0.00142,-0.03034,0.04208,0.00322
4.0165,0.0725,0.00142,-0.03259,0.04467,0.00339
4.0455,0.0725,0.00141,-0.03485,0.04702,0.00352
4.0745,0.0725,0.00141,-0.03712,0.0491,0.00361
4.1035,0.0725,0.0014,-0.03941,0.05119,0.0037
4.1325,0.0725,0.0014,-0.04152,0.05267,0.00374
4.1615,0.0725,0.00139,-0.04358,0.05405,0.00383
4.1905,0.0725,0.00139,-0.04549,0.05535,0.00387
4.2195,0.0725,0.00138,-0.04696,0.05593,0.00391
4.2485,0.0725,0.00138,-0.04847,0.05649,0.00397
4.2775,0.0725,0.00137,-0.04948,0.05668,0.0039
4.3065,0.0725,0.00137,-0.05012,0.05656,0.00373
4.3355,0.0725,0.00136,-0.05042,0.05645,0.00339
4.3645,0.0725,0.00136,-0.05002,0.056,0.00274
4.3935,0.0725,0.00136,-0.04951,0.05565,0.002
4.4225,0.0725,0.00135,-0.04804,0.05548,0.00049
4.4515,0.0725,0.00135,-0.04665,0.05519,-0.0009
4.4805,0.0725,0.00134,-0.0445,0.05564,-0.00319
4.5095,0.0725,0.00134,-0.04231,0.05607,-0.00547
4.5385,0.0725,0.00134,-0.03962,0.0577,-0.00867
4.5675,0.0725,0.00133,-0.03685,0.0597,-0.012
4.5965,0.0725,0.00133,-0.03386,0.06303,-0.01599
4.6255,0.0725,0.00132,-0.03089,0.06808,-0.02049
4.6545,0.0725,0.00132,-0.02782,0.07457,-0.02506
4.6835,0.0725,0.00131,-0.02459,0.08567,-0.02891
4.7125,0.0725,0.0013,-0.02067,0.10121,-0.03014
4.7415,0.0725,0.00129,-0.01521,0.1193,-0.0281
4.7705,0.0725,4e-05,0.0,0.0,0.0
0.0145,0.1015,0.00189,0.0035,0.10724,-0.04842
0.0435,0.1015,0.00193,0.00277,0.09879,-0.03257
0.0725,0.1015,0.00193,0.00337,0.101,-0.02187
0.1015,0.1015,0.00194,0.00383,0.10692,-0.01352
0.1305,0.1015,0.00194,0.00396,0.11333,-0.00648
0.1595,0.1015,0.00194,0.00304,0.1193,0.00014
0.1885,0.1015,0.00195,0.00194,0.12345,0.0057
0.2175,0.1015,0.00195,0.00112,0.12623,0.01045
0.2465,0.1015,0.00196,0.0002,0.12745,0.0143
0.2755,0.1015,0.00197,-0.00322,0.12804,0.01761
0.3045,0.1015,0.00199,-0.0048,0.12571,0.01834
0.3335,0.1015,0.002,-0.00563,0.12324,0.01896
0.3625,0.1015,0.00202,-0.00672,0.11786,0.01716
0.3915,0.1015,0.00203,-0.00815,0.11195,0.0151
0.4205,0.1015,0.00205,-0.01034,0.10627,0.01272
0.4495,0.1015,0.00207,-0.01199,0.10254,0.01072
0.4785,0.1015,0.00208,-0.0143,0.0987,0.00839
0.5075,0.1015,0.00209,-0.01611,0.09661,0.00733
0.5365,0.1015,0.00211,-0.01761,0.09459,0.00633
0.5655,0.1015,0.00212,-0.01866,0.09295,0.00558
0.5945,0.1015,0.00213,-0.01982,0.09144,0.00513
0.6235,0.1015,0.00214,-0.02032,0.08983,0.00443
0.6525,0.1015,0.00216,-0.02044,0.08813,0.00362
0.6815,0.1015,0.00217,-0.02052,0.0863,0.00295
0.7105,0.1015,0.00219,-0.02013,0.08441,0.00197
0.7395,0.1015,0.00221,-0.01939,0.08234,0.00072
0.7685,0.1015,0.00223,-0.01825,0.08042,-0.00134
0.7975,0.1015,0.00225,-0.01678,0.0784,-0.00395
0.8265,0.1015,0.00227,-0.01401,0.07652,-0.00786
0.8555,0.1015,0.0023,-0.01107,0.07601,-0.0143
0.8845,0.1015,0.00234,-0.00619,0.08062,-0.0264
0.9135,0.1015,0.00238,-0.00026,0.08416,-0.03769
0.9425,0.1015,0.00243,0.00927,0.09346,-0.05039
0.9715,0.1015,0.0025,0.01685,0.10517,-0.06073
1.0005,0.1015,0.00259,0.02421,0.10544,-0.05584
1.0295,0.1015,0.00267,0.02829,0.09689,-0.04759
1.0585,0.1015,0.00272,0.03455,0.09118,-0.0409
1.0875,0.1015,0.00277,0.03654,0.0775,-0.03278
1.1165,0.1015,0.0028,0.03884,0.06561,-0.02689
1.1455,0.1015,0.00281,0.04182,0.05633,-0.02223
1.1745,0.1015,0.00283,0.04484,0.04781,-0.01833
1.2035,0.1015,0.00283,0.04691,0.03976,-0.01488
1.2325,0.1015,0.00283,0.0485,0.0331,-0.0118
1.2615,0.1015,0.00283,0.05005,0.02716,-0.00908
1.2905,0.1015,0.00283,0.05114,0.02164,-0.00659
1.3195,0.1015,0.00282,0.05185,0.01767,-0.0041
1.3485,0.1015,0.00281,0.05235,0.0155,-0.00123
1.3775,0.1015,0.0028,0.05194,0.01284,0.00138
1.4065,0.1015,0.00279,0.05193,0.01357,0.00513
1.4355,0.1015,0.00277,0.05146,0.01696,0.0099
1.4645,0.1015,0.00276,0.04954,0.01944,0.01425
1.4935,0.1015,0.00274,0.04862,0.02651,0.02051
1.5225,0.1015,0.00272,0.04694,0.03701,0.02822
1.5515,0.1015,0.0027,0.04632,0.05079,0.03719
1.5805,0.1015,0.00272,0.04631,0.07186,0.04732
1.6095,0.1015,0.00276,0.04247,0.0899,0.05338
1.6385,0.1015,0.00287,0.03829,0.09975,0.05235
1.6675,0.1015,0.00301,0.03244,0.09778,0.04588
1.6965,0.1015,0.0032,0.02248,0.0803,0.03195
1.7255,0.1015,0.00342,0.00961,0.06006,0.01993
1.7545,0.1015,0.00364,-0.00073,0.03719,0.00788
1.7835,0.1015,0.00381,-0.00906,0.02127,0.00076
1.8125,0.1015,0.00389,-0.01391,0.01463,-0.00118
1.8415,0.1015,0.00396,-0.01632,0.01068,-0.00243
1.8705,0.1015,0.00399,-0.0176,0.01093,-0.00221
1.8995,0.1015,0.00401,-0.01969,0.01085,-0.00213
1.9285,0.1015,0.00402,-0.02112,0.01068,-0.00219
1.9575,0.1015,0.00403,-0.02206,0.01069,-0.00221
1.9865,0.1015,0.00404,-0.02274,0.01048,-0.00234
2.0155,0.1015,0.00405,-0.02323,0.0103,-0.00249
2.0445,0.1015,0.00405,-0.02318,0.01021,-0.00259
2.0735,0.1015,0.00405,-0.02358,0.00981,-0.00281
2.1025,0.1015,0.00406,-0.02336,0.00963,-0.00291
2.1315,0.1015,0.00406,-0.02337,0.00928,-0.00309
2.1605,0.1015,0.00406,-0.02303,0.00908,-0.00318
2.1895,0.1015,0.00406,-0.02252,0.009,-0.00321
2.2185,0.1015,0.00406,-0.02186,0.00905,-0.00317
2.2475,0.1015,0.00406,-0.02115,0.00914,-0.0031
2.2765,0.1015,0.00405,-0.02032,0.00943,-0.00297
2.3055,0.1015,0.00405,-0.01942,0.00979,-0.00282
2.3345,0.1015,0.00404,-0.01837,0.01037,-0.00262
2.3635,0.1015,0.00404,-0.01747,0.01091,-0.00244
2.3925,0.1015,0.00403,-0.01631,0.01174,-0.00223
2.4215,0.1015,0.00402,-0.01563,0.01238,-0.00205
2.4505,0.1015,0.00402,-0.01438,0.01334,-0.00189
2.4795,0.1015,0.00401,-0.01304,0.0144,-0.00184
2.5085,0.1015,0.004,-0.01198,0.01535,-0.00186
2.5375,0.1015,0.00399,-0.01098,0.01626,-0.00194
2.5665,0.1015,0.00398,-0.00973,0.01732,-0.00223
2.5955,0.1015,0.00397,-0.00791,0.01878,-0.00281
2.6245,0.1015,0.00396,-0.00647,0.01992,-0.00338
2.6535,0.1015,0.00395,-0.00426,0.02164,-0.00435
2.6825,0.1015,0.00393,-0.00276,0.02255,-0.00508
2.7115,0.1015,0.00392,-6e-05,0.02459,-0.00628
2.7405,0.1015,0.0039,0.00301,0.02688,-0.00752
2.7695,0.1015,0.00388,0.00541,0.02812,-0.00841
2.7985,0.1015,0.00385,0.00889,0.03048,-0.00959
2.8275,0.1015,0.00383,0.01269,0.03291,-0.01051
2.8565,0.1015,0.0038,0.01596,0.03449,-0.01132
2.8855,0.1015,0.00378,0.01987,0.03682,-0.01189
2.9145,0.1015,0.00375,0.02371,0.03891,-0.01202
2.9435,0.1015,0.00373,0.02746,0.04077,-0.01182
2.9725,0.1015,0.0037,0.03087,0.04228,-0.01181
3.0015,0.1015,0.00368,0.03404,0.04346,-0.01107
3.0305,0.1015,0.00366,0.03693,0.04438,-0.01008
3.0595,0.1015,0.00364,0.03926,0.04483,-0.00876
3.0885,0.1015,0.00362,0.04168,0.04568,-0.00784
3.1175,0.1015,0.00359,0.04316,0.04573,-0.00637
3.1465,0.1015,0.00357,0.04405,0.04549,-0.00473
3.1755,0.1015,0.00355,0.04455,0.04527,-0.00312
3.2045,0.1015,0.00353,0.04476,0.04555,-0.00165
3.2335,0.1015,0.0035,0.04415,0.04513,0.0002
3.2625,0.1015,0.00348,0.04267,0.04503,0.00231
3.2915,0.1015,0.00344,0.04106,0.04593,0.00426
3.3205,0.1015,0.00341,0.03871,0.04668,0.0069
3.3495,0.1015,0.00335,0.03556,0.04896,0.01038
3.3785,0.1015,0.00326,0.03169,0.05323,0.01428
3.4075,0.1015,0.00313,0.02667,0.06031,0.01881
3.4365,0.1015,0.00289,0.0211,0.07253,0.02501
3.4655,0.1015,0.00255,0.01306,0.07792,0.02898
3.4945,0.1015,0.00223,0.00517,0.07874,0.03028
3.5235,0.1015,0.00199,-0.00496,0.06523,0.02447
3.5525,0.1015,0.00188,-0.01324,0.0545,0.01787
3.5815,0.1015,0.00182,-0.02153,0.05027,0.00864
3.6105,0.1015,0.00179,-0.02595,0.05031,0.00165
3.6395,0.1015,0.00177,-0.02861,0.04951,-0.00348
3.6685,0.1015,0.00174,-0.02868,0.04826,-0.00767
3.6975,0.1015,0.00171,-0.0273,0.04517,-0.00888
3.7265,0.1015,0.00167,-0.02482,0.03945,-0.00998
3.7555,0.1015,0.00161,-0.02127,0.03023,-0.00748
3.7845,0.1015,0.00157,-0.01954,0.02687,-0.00506
3.8135,0.1015,0.00151,-0.01782,0.0196,-0.00081
3.8425,0.1015,0.00148,-0.01829,0.01701,0.00231
3.8715,0.1015,0.00146,-0.01934,0.01891,0.00328
3.9005,0.1015,0.00144,-0.02164,0.02083,0.00465
3.9295,0.1015,0.00143,-0.02387,0.02337,0.00535
3.9585,0.1015,0.00142,-0.02684,0.02637,0.00588
3.9875,0.1015,0.00142,-0.02984,0.02923,0.00617
4.0165,0.1015,0.00141,-0.0328,0.032,0.00634
4.0455,0.1015,0.00141,-0.03506,0.03436,0.00647
4.0745,0.1015,0.0014,-0.03759,0.0365,0.00651
4.1035,0.1015,0.0014,-0.04022,0.03865,0.00654
4.1325,0.1015,0.00139,-0.04226,0.04015,0.00648
4.1615,0.1015,0.00139,-0.0442,0.04155,0.0064
4.1905,0.1015,0.00139,-0.04611,0.04285,0.00643
4.2195,0.1015,0.00138,-0.04706,0.04354,0.00619
4.2485,0.1015,0.00138,-0.04817,0.04419,0.00604
4.2775,0.1015,0.00137,-0.04918,0.04437,0.00597
4.3065,0.1015,0.00137,-0.04912,0.04461,0.00536
4.3355,0.1015,0.00136,-0.04893,0.04473,0.00471
4.3645,0.1015,0.00136,-0.04811,0.04465,0.00369
4.3935,0.1015,0.00136,-0.04698,0.04483,0.0024
4.4225,0.1015,0.00135,-0.04509,0.04529,0.0003
4.4515,0.1015,0.00135,-0.04345,0.04537,-0.00144
4.4805,0.1015,0.00134,-0.04111,0.04637,-0.00429
4.5095,0.1015,0.00134,-0.03882,0.0471,-0.00688
4.5385,0.1015,0.00134,-0.03611,0.04919,-0.0107
4.5675,0.1015,0.00133,-0.03334,0.05132,-0.01421
4.5965,0.1015,0.00133,-0.0305,0.05488,-0.01867
4.6255,0.1015,0.00132,-0.02777,0.0599,-0.02362
4.6545,0.1015,0.00132,-0.0249,0.06627,-0.02849
4.6835,0.1015,0.00131,-0.02205,0.07657,-0.03319
4.7125,0.1015,0.0013,-0.01857,0.09136,-0.03574
4.7415,0.1015,0.00129,-0.01405,0.1088,-0.0372
4.7705,0.1015,4e-05,0.0,0.0,0.0
0.0145,0.1305,0.00192,-0.00152,0.09523,-0.04717
0.0435,0.1305,0.00196,-0.0024,0.08512,-0.0318
0.0725,0.1305,0.00197,-0.00301,0.08702,-0.021
0.1015,0.1305,0.00197,-0.00323,0.0919,-0.01266
0.1305,0.1305,0.00197,-0.00354,0.0969,-0.00583
0.1595,0.1305,0.00197,-0.00397,0.10288,0.0008
0.1885,0.1305,0.00198,-0.00469,0.10703,0.00635
0.2175,0.1305,0.00198,-0.00486,0.10905,0.01021
0.2465,0.1305,0.00199,-0.00567,0.1102,0.01393
0.2755,0.1305,0.002,-0.00655,0.11003,0.01655
0.3045,0.1305,0.00201,-0.00738,0.10756,0.01718
0.3335,0.1305,0.00202,-0.00791,0.10545,0.01791
0.3625,0.1305,0.00204,-0.00874,0.10146,0.01688
0.3915,0.1305,0.00205,-0.00984,0.09599,0.015
0.4205,0.1305,0.00207,-0.01122,0.0914,0.01306
0.4495,0.1305,0.00208,-0.01287,0.08766,0.01106
0.4785,0.1305,0.0021,-0.01393,0.08493,0.00992
0.5075,0.1305,0.00211,-0.01531,0.08282,0.00888
0.5365,0.1305,0.00212,-0.01667,0.08079,0.00783
0.5655,0.1305,0.00213,-0.01753,0.07914,0.00701
0.5945,0.1305,0.00215,-0.01815,0.07755,0.00614
0.6235,0.1305,0.00216,-0.01856,0.07594,0.00537
0.6525,0.1305,0.00217,-0.01868,0.07425,0.00457
0.6815,0.1305,0.00219,-0.01826,0.0727,0.00343
0.7105,0.1305,0.00221,-0.01768,0.07096,0.00225
0.7395,0.1305,0.00222,-0.01686,0.06903,0.00079
0.7685,0.1305,0.00224,-0.01555,0.06739,-0.00151
0.7975,0.1305,0.00226,-0.01402,0.06577,-0.00461
0.8265,0.1305,0.00229,-0.01188,0.06665,-0.01188
0.8555,0.1305,0.00231,-0.00894,0.06614,-0.01832
0.8845,0.1305,0.00236,-0.00617,0.07531,-0.03313
0.9135,0.1305,0.0024,-0.00084,0.0811,-0.04654
0.9425,0.1305,0.00246,0.00687,0.09537,-0.0619
0.9715,0.1305,0.00256,0.00948,0.10835,-0.06925
1.0005,0.1305,0.00266,0.01422,0.10499,-0.06035
1.0295,0.1305,0.00274,0.01711,0.09563,-0.05069
1.0585,0.1305,0.00281,0.01728,0.07688,-0.04104
1.0875,0.1305,0.00286,0.01922,0.06321,-0.03296
1.1165,0.1305,0.00288,0.02102,0.05112,-0.02732
1.1455,0.1305,0.0029,0.02322,0.04036,-0.02247
1.1745,0.1305,0.0029,0.02467,0.03191,-0.01864
1.2035,0.1305,0.0029,0.02654,0.02402,-0.01519
1.2325,0.1305,0.00289,0.02813,0.01736,-0.01211
1.2615,0.1305,0.00288,0.02918,0.01234,-0.00929
1.2905,0.1305,0.00287,0.03016,0.00857,-0.0066
1.3195,0.1305,0.00286,0.03096,0.00552,-0.00397
1.3485,0.1305,0.00285,0.03162,0.00456,-0.00088
1.3775,0.1305,0.00284,0.03187,0.00381,0.00239
1.4065,0.1305,0.00282,0.03213,0.00574,0.00654
1.4355,0.1305,0.0028,0.03214,0.01065,0.01193
1.4645,0.1305,0.00279,0.03203,0.01698,0.01794
1.4935,0.1305,0.00277,0.03129,0.02444,0.02437
1.5225,0.1305,0.00275,0.03058,0.03631,0.0327
1.5515,0.1305,0.00274,0.03111,0.05115,0.04209
1.5805,0.1305,0.00277,0.03214,0.07076,0.05165
1.6095,0.1305,0.00281,0.03126,0.0883,0.05846
1.6385,0.1305,0.00292,0.02832,0.09733,0.05729
1.6675,0.1305,0.00307,0.02532,0.08973,0.0494
1.6965,0.1305,0.00326,0.01594,0.07169,0.03536
1.7255,0.1305,0.00347,0.00582,0.05183,0.02225
1.7545,0.1305,0.00369,-0.00452,0.02897,0.0102
1.7835,0.1305,0.00385,-0.01187,0.01418,0.00287
1.8125,0.1305,0.00393,-0.01683,0.008,0.00084
1.8415,0.1305,0.004,-0.02114,0.00265,-0.0007
1.8705,0.1305,0.00403,-0.02322,0.00257,-0.00062
1.8995,0.1305,0.00405,-0.02561,0.00209,-0.00092
1.9285,0.1305,0.00406,-0.02708,0.00185,-0.00105
1.9575,0.1305,0.00407,-0.02848,0.00144,-0.00133
1.9865,0.1305,0.00408,-0.02943,0.00077,-0.00185
2.0155,0.1305,0.00409,-0.03024,0.00039,-0.00205
2.0445,0.1305,0.0041,-0.03066,-0.00018,-0.00248
2.0735,0.1305,0.0041,-0.03106,-0.00059,-0.0027
2.1025,0.1305,0.0041,-0.03106,-0.00108,-0.00306
2.1315,0.1305,0.00411,-0.03106,-0.00142,-0.00324
2.1605,0.1305,0.00411,-0.03072,-0.00162,-0.00333
2.1895,0.1305,0.00411,-0.03031,-0.00192,-0.00355
2.2185,0.1305,0.00411,-0.02965,-0.00187,-0.00352
2.2475,0.1305,0.0041,-0.02887,-0.00187,-0.00359
2.2765,0.1305,0.0041,-0.02786,-0.00156,-0.00351
2.3055,0.1305,0.0041,-0.02695,-0.0012,-0.00336
2.3345,0.1305,0.00409,-0.0259,-0.00062,-0.00317
2.3635,0.1305,0.00408,-0.02465,5e-05,-0.003
2.3925,0.1305,0.00408,-0.0235,0.00088,-0.00278
2.4215,0.1305,0.00407,-0.02191,0.00204,-0.00266
2.4505,0.1305,0.00406,-0.02066,0.003,-0.0025
2.4795,0.1305,0.00405,-0.01908,0.00429,-0.00253
2.5085,0.1305,0.00404,-0.01767,0.00541,-0.00258
2.5375,0.1305,0.00403,-0.01587,0.00694,-0.00288
2.5665,0.1305,0.00401,-0.01394,0.00865,-0.00342
2.5955,0.1305,0.004,-0.01211,0.01011,-0.004
2.6245,0.1305,0.00399,-0.00983,0.01219,-0.0049
2.6535,0.1305,0.00397,-0.00752,0.01403,-0.00591
2.6825,0.1305,0.00395,-0.00437,0.01697,-0.00732
2.7115,0.1305,0.00394,-0.0016,0.01913,-0.00854
2.7405,0.1305,0.00391,0.00175,0.0218,-0.00986
2.7695,0.1305,0.00389,0.00505,0.02413,-0.01107
2.7985,0.1305,0.00387,0.00885,0.02692,-0.01222
2.8275,0.1305,0.00384,0.01291,0.02958,-0.013
2.8565,0.1305,0.00381,0.01679,0.032,-0.01375
2.8855,0.1305,0.00379,0.02078,0.03439,-0.01422
2.9145,0.1305,0.00376,0.02469,0.03612,-0.01367
2.9435,0.1305,0.00374,0.02843,0.03792,-0.0134
2.9725,0.1305,0.00372,0.03196,0.03951,-0.01295
3.0015,0.1305,0.00369,0.03511,0.04065,-0.0121
3.0305,0.1305,0.00367,0.03751,0.04055,-0.01047
3.0595,0.1305,0.00365,0.03964,0.04065,-0.00898
3.0885,0.1305,0.00363,0.04133,0.04048,-0.00742
3.1175,0.1305,0.00361,0.04251,0.04012,-0.00575
3.1465,0.1305,0.00359,0.04339,0.03988,-0.00411
3.1755,0.1305,0.00357,0.04355,0.03921,-0.00233
3.2045,0.1305,0.00355,0.0426,0.03798,-0.00036
3.2335,0.1305,0.00353,0.04198,0.03755,0.0015
3.2625,0.1305,0.0035,0.04027,0.03714,0.00362
3.2915,0.1305,0.00347,0.03842,0.03739,0.00596
3.3205,0.1305,0.00343,0.03606,0.03798,0.0086
3.3495,0.1305,0.00337,0.03291,0.04022,0.01208
3.3785,0.1305,0.00328,0.02954,0.04409,0.01633
3.4075,0.1305,0.00316,0.02618,0.05008,0.02166
3.4365,0.1305,0.00294,0.02208,0.06116,0.02851
3.4655,0.1305,0.00263,0.01553,0.06854,0.03313
3.4945,0.1305,0.00234,0.00949,0.07078,0.03525
3.5235,0.1305,0.0021,1e-05,0.05893,0.02978
3.5525,0.1305,0.00196,-0.007,0.05518,0.02258
3.5815,0.1305,0.00189,-0.01529,0.05095,0.01335
3.6105,0.1305,0.00186,-0.02088,0.05287,0.0046
3.6395,0.1305,0.00184,-0.02441,0.05357,-0.00186
3.6685,0.1305,0.00181,-0.02448,0.05231,-0.00606
3.6975,0.1305,0.00177,-0.0255,0.05347,-0.01195
3.7265,0.1305,0.00173,-0.02306,0.04787,-0.01311
3.7555,0.1305,0.00167,-0.01951,0.03864,-0.01061
3.7845,0.1305,0.00159,-0.01686,0.02575,-0.00619
3.8135,0.1305,0.00154,-0.01514,0.01848,-0.00194
3.8425,0.1305,0.0015,-0.01561,0.01589,0.00118
3.8715,0.1305,0.00146,-0.01759,0.00849,0.00646
3.9005,0.1305,0.00144,-0.01996,0.01024,0.00791
3.9295,0.1305,0.00143,-0.02272,0.01289,0.00872
3.9585,0.1305,0.00142,-0.02595,0.01575,0.00928
3.9875,0.1305,0.00141,-0.02967,0.01822,0.00943
4.0165,0.1305,0.0014,-0.03268,0.021,0.00959
4.0455,0.1305,0.0014,-0.03555,0.02335,0.00955
4.0745,0.1305,0.0014,-0.0382,0.02539,0.00948
4.1035,0.1305,0.00139,-0.04083,0.02755,0.0095
4.1325,0.1305,0.00139,-0.04255,0.02885,0.00913
4.1615,0.1305,0.00139,-0.0445,0.03025,0.00906
4.1905,0.1305,0.00138,-0.04632,0.03156,0.00896
4.2195,0.1305,0.00138,-0.04727,0.03225,0.00872
4.2485,0.1305,0.00137,-0.04799,0.03296,0.00832
4.2775,0.1305,0.00137,-0.04764,0.03363,0.00729
4.3065,0.1305,0.00137,-0.0474,0.03394,0.00655
4.3355,0.1305,0.00136,-0.04697,0.03431,0.00563
4.3645,0.1305,0.00136,-0.04559,0.03476,0.00404
4.3935,0.1305,0.00135,-0.04446,0.03495,0.00274
4.4225,0.1305,0.00135,-0.04257,0.03541,0.00065
4.4515,0.1305,0.00135,-0.04049,0.03627,-0.0018
4.4805,0.1305,0.00134,-0.0381,0.03737,-0.00474
4.5095,0.1305,0.00134,-0.03559,0.03893,-0.00807
4.5385,0.1305,0.00134,-0.03288,0.04101,-0.01189
4.5675,0.1305,0.00133,-0.03011,0.04398,-0.01635
4.5965,0.1305,0.00133,-0.0273,0.04772,-0.02108
4.6255,0.1305,0.00133,-0.02457,0.05274,-0.02603
4.6545,0.1305,0.00132,-0.02181,0.05887,-0.03154
4.6835,0.1305,0.00131,-0.01909,0.06839,-0.03708
4.7125,0.1305,0.00131,-0.01624,0.08181,-0.0422
4.7415,0.1305,0.00129,-0.01173,0.09924,-0.04365
4.7705,0.1305,4e-05,0.0,0.0,0.0
0.0145,0.1595,0.00194,-0.00325,0.0892,-0.04532
0.0435,0.1595,0.00199,-0.005,0.07637,-0.02979
0.0725,0.1595,0.00199,-0.00584,0.07565,-0.01973
0.1015,0.1595,0.002,-0.00645,0.07775,-0.01165
0.1305,0.1595,0.002,-0.00673,0.08173,-0.00515
0.1595,0.1595,0.002,-0.00713,0.08661,0.00113
0.1885,0.1595,0.002,-0.00727,0.08978,0.00581
0.2175,0.1595,0.00201,-0.00744,0.0918,0.00967
0.2465,0.1595,0.00201,-0.00764,0.09256,0.01266
0.2755,0.1595,0.00202,-0.00832,0.09226,0.01505
0.3045,0.1595,0.00203,-0.00873,0.0903,0.01583
0.3335,0.1595,0.00204,-0.00913,0.08836,0.01661
0.3625,0.1595,0.00206,-0.00989,0.08481,0.01583
0.3915,0.1595,0.00207,-0.01067,0.0812,0.01499
0.4205,0.1595,0.00208,-0.01194,0.07687,0.01325
0.4495,0.1595,0.0021,-0.01299,0.07397,0.01214
0.4785,0.1595,0.00211,-0.01401,0.0713,0.01106
0.5075,0.1595,0.00212,-0.01492,0.06923,0.01009
0.5365,0.1595,0.00213,-0.01596,0.06723,0.00908
0.5655,0.1595,0.00215,-0.01641,0.06558,0.00811
0.5945,0.1595,0.00216,-0.01685,0.06398,0.00717
0.6235,0.1595,0.00217,-0.0168,0.06245,0.00612
0.6525,0.1595,0.00219,-0.01668,0.06088,0.00513
0.6815,0.1595,0.0022,-0.01608,0.05942,0.00385
0.7105,0.1595,0.00222,-0.01514,0.05803,0.00233
0.7395,0.1595,0.00224,-0.01408,0.05647,0.00055
0.7685,0.1595,0.00226,-0.01267,0.05509,-0.00198
0.7975,0.1595,0.00228,-0.011,0.05431,-0.00585
0.8265,0.1595,0.0023,-0.00902,0.05564,-0.01356
0.8555,0.1595,0.00233,-0.00682,0.05729,-0.02215
0.8845,0.1595,0.00237,-0.00488,0.06825,-0.03803
0.9135,0.1595,0.00242,-0.0025,0.0804,-0.05523
0.9425,0.1595,0.0025,0.0011,0.10047,-0.07069
0.9715,0.1595,0.0026,0.00181,0.11612,-0.07809
1.0005,0.1595,0.00274,0.00143,0.10171,-0.05943
1.0295,0.1595,0.00283,0.00232,0.08528,-0.04895
1.0585,0.1595,0.00291,0.00192,0.06458,-0.0391
1.0875,0.1595,0.00295,0.00298,0.04859,-0.0317
1.1165,0.1595,0.00296,0.00417,0.03669,-0.02657
1.1455,0.1595,0.00296,0.00583,0.02655,-0.02198
1.1745,0.1595,0.00296,0.00699,0.0185,-0.01827
1.2035,0.1595,0.00295,0.00814,0.01184,-0.01499
1.2325,0.1595,0.00294,0.00927,0.00649,-0.01198
1.2615,0.1595,0.00293,0.0102,0.00216,-0.00917
1.2905,0.1595,0.00291,0.01107,-0.00078,-0.00648
1.3195,0.1595,0.0029,0.01193,-0.00209,-0.00374
1.3485,0.1595,0.00289,0.01274,-0.00199,-0.00046
1.3775,0.1595,0.00287,0.01324,-0.00117,0.00317
1.4065,0.1595,0.00285,0.0139,0.00263,0.00793
1.4355,0.1595,0.00283,0.01439,0.00901,0.01394
1.4645,0.1595,0.00281,0.01461,0.01634,0.02036
1.4935,0.1595,0.0028,0.01499,0.02655,0.02802
1.5225,0.1595,0.00278,0.01523,0.03972,0.03686
1.5515,0.1595,0.00278,0.01652,0.05561,0.04666
1.5805,0.1595,0.00282,0.0188,0.07347,0.05554
1.6095,0.1595,0.00287,0.01887,0.08969,0.06184
1.6385,0.1595,0.00299,0.01852,0.09123,0.05866
1.6675,0.1595,0.00314,0.01558,0.08345,0.05073
1.6965,0.1595,0.00333,0.00891,0.06273,0.03615
1.7255,0.1595,0.00354,-0.00029,0.04235,0.02308
1.7545,0.1595,0.00375,-0.00886,0.0218,0.01277
1.7835,0.1595,0.00391,-0.01619,0.00703,0.00545
1.8125,0.1595,0.00398,-0.02142,0.00208,0.00319
1.8415,0.1595,0.00405,-0.02589,-0.00253,0.00151
1.8705,0.1595,0.00407,-0.02839,-0.00316,0.00106
1.8995,0.1595,0.00409,-0.03097,-0.00391,0.00048
1.9285,0.1595,0.0041,-0.0325,-0.00445,8e-05
1.9575,0.1595,0.00411,-0.03396,-0.00519,-0.0005
1.9865,0.1595,0.00412,-0.0349,-0.00594,-0.00108
